,Date,00:00:00,01:00:00,02:00:00,03:00:00,04:00:00,05:00:00,06:00:00,07:00:00,08:00:00,09:00:00,10:00:00,11:00:00,12:00:00,13:00:00,14:00:00,15:00:00,16:00:00,17:00:00,18:00:00,19:00:00,20:00:00,21:00:00,22:00:00,23:00:00,building,month,DayOfWeek,hour,season,weekday,term_time,term_week,IsHoliday,Cluster,prob_1,prob_2,prob_3
9041,2022-02-26,54.22249984741211,55.16749858856202,54.53499794006348,53.154998779296875,53.07999897003174,53.47749900817871,55.05999755859375,60.132497787475586,86.62249946594238,97.08249855041504,98.85249710083008,100.2449951171875,106.17499923706056,111.30249786376953,107.4849967956543,110.73999786376953,103.46749877929688,84.38249778747559,77.78249740600586,74.11749839782715,71.62999725341797,71.77749824523926,67.40499877929688,54.54999828338623,Quinn_Business,2,5,0,1,0,1,0,0,2,0.0,0.0,1.0
9042,2023-04-08,21.40999937057495,21.644999504089355,21.394999504089355,21.672499656677246,21.87999963760376,23.682499885559082,20.334999561309814,18.647499561309814,17.832499980926514,22.864999294281006,24.78749942779541,23.394999504089355,32.67249917984009,29.427499294281006,27.149999618530273,28.244999885559082,30.464999675750732,24.22749948501587,22.677499294281006,22.354999542236328,24.94249963760376,23.084999561309814,21.179999351501465,20.84999942779541,Sutherland_Law,4,5,0,2,0,1,0,0,2,0.0,0.0,1.0
9043,2021-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sutherland_Law,5,5,0,2,0,0,0,0,0,1.0,0.0,0.0
9044,2021-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Quinn_Business,2,4,0,1,1,1,1,1,0,1.0,0.0,0.0
9045,2019-01-14,142.989999294281,145.78749585151672,142.3799970149994,148.97499442100525,138.25499725341797,146.98999190330505,167.00499558448792,236.82748818397522,286.29499435424805,316.2999973297119,333.5074853897095,319.9249873161316,325.1424856185913,298.27999114990234,303.9149980545044,295.674991607666,300.3124990463257,235.95999836921692,187.929993391037,161.29749464988708,151.31999599933624,162.9899981021881,143.510000705719,154.15249979496002,vet_science,1,0,0,1,1,1,1,1,1,0.0,1.0,0.0
9046,2019-07-13,29.307499527931213,32.14999955892563,19.727499306201935,17.28249943256378,14.387499690055847,20.21357387304306,44.28140550851822,70.93546634912491,50.92826068401337,47.30638602375984,39.389315880835056,45.57689435360953,59.049882642924786,62.62216790020466,49.22068342054263,44.901913940906525,38.727011516690254,54.07261633872986,74.35425671935081,69.03609263896942,65.17222464084625,135.0699977874756,81.14749789237976,45.91499900817871,Ashfield,7,5,0,3,0,0,0,0,2,0.0,0.0,1.0
9047,2022-02-22,7.912499904632568,6.0849997997283936,5.402499794960022,5.172499895095825,5.022499918937683,5.134999871253967,6.292499780654907,7.244999766349792,7.4375,9.114999771118164,9.302499532699585,9.452499866485596,9.565000057220459,9.174999713897705,8.492499828338623,10.789999723434448,11.122499704360962,12.424999713897705,14.019999504089355,15.302499532699585,12.922499895095825,13.78499960899353,12.124999761581421,10.892499923706055,Glenomenab9,2,1,0,1,1,1,1,1,0,1.0,0.0,0.0
9048,2020-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Glenomenab9,7,6,0,3,0,0,0,0,0,1.0,0.0,0.0
9049,2018-06-28,75.11999702453613,73.64999961853027,73.93749809265137,74.89749717712402,66.23749923706055,98.23249626159668,121.64749717712402,146.2874984741211,155.86499404907227,152.89999389648438,163.20999908447266,156.43999481201172,148.15499877929688,149.79999923706055,151.29000091552734,151.0374984741211,135.79749488830566,114.75249671936035,88.15999794006348,73.38249969482422,70.35499954223633,74.00749778747559,76.40999603271484,75.6974983215332,Quinn_Business,6,3,0,3,1,0,0,0,2,0.0,0.0,1.0
9050,2017-08-17,150.50249254703522,142.58999943733215,146.8199959397316,139.61999428272247,139.02999484539032,157.38499170541763,180.7224954366684,261.8974997997284,286.4274982213974,290.08999156951904,299.95498991012573,322.1524934768677,290.347487449646,300.37249183654785,308.5374963283539,300.6374908685684,245.86499619483948,198.05999839305878,170.26499539613724,171.3599954843521,173.43999367952347,160.51749873161316,158.6599959731102,154.15249520540237,vet_science,8,3,0,3,1,0,0,0,1,0.0,1.0,0.0
9051,2018-11-03,6.482499837875366,5.784999966621399,5.93999981880188,5.447499752044678,5.329999804496765,5.06499981880188,4.9999998807907104,5.327499985694885,6.082499861717224,5.414999842643738,6.439999938011169,8.63249957561493,9.477499723434448,10.274999856948853,7.154999852180481,7.234999895095825,7.362499952316284,8.237499833106995,11.617500066757202,11.22249984741211,9.452499628067017,8.154999852180481,8.430000066757202,7.487499952316284,Glenomenab10,11,5,0,4,0,1,0,0,0,1.0,0.0,0.0
9052,2019-11-06,7.419999837875366,6.372499942779541,5.229999899864197,4.745000004768372,4.2124998569488525,4.432499885559082,4.222499966621399,5.862499833106995,8.78749966621399,9.454999923706055,9.34499979019165,8.46999979019165,9.264999747276306,9.577499628067017,6.8999998569488525,7.287499785423279,8.642499685287476,10.452499628067017,13.10249948501587,16.984999656677246,15.22499966621399,13.724999904632568,14.477499961853027,9.644999742507935,Glenomenab9,11,2,0,4,1,1,1,1,0,1.0,0.0,0.0
9053,2022-10-02,56.7574987411499,56.147499084472656,56.28749752044678,57.78499794006348,57.532498359680176,57.67499828338623,112.95999717712402,151.89249801635742,179.7324981689453,215.2199935913086,221.27749252319336,215.07749557495117,215.59249114990234,223.47249603271484,220.6699981689453,205.29249572753906,187.19249725341797,162.87749099731445,165.61749649047852,162.62249755859375,129.1324977874756,124.46749877929688,72.43749904632568,62.684998512268066,Quinn_Business,10,6,0,4,0,1,0,0,2,0.0,0.0,1.0
9054,2017-04-06,8.25499963760376,6.28249990940094,5.222499966621399,5.057499885559082,4.872499942779541,6.099999904632568,7.027499794960022,9.227499723434448,9.462499618530273,9.22249960899353,8.539999723434448,8.199999928474426,11.589999675750732,9.72249972820282,7.950000047683716,8.582499980926514,10.105000019073486,13.90499997138977,13.897499799728394,11.879999876022339,14.674999952316284,13.812499761581421,10.03499960899353,9.027499675750732,Glenomenab9,4,3,0,2,1,1,1,1,0,1.0,0.0,0.0
9055,2018-01-16,74.45999908447266,74.86749839782715,76.03249931335449,76.20999908447266,79.58249855041504,77.90249824523926,119.97749900817873,178.23749542236328,216.2174949645996,214.65249633789062,227.92499160766602,238.99499130249023,234.864990234375,206.03749465942383,209.80499267578125,203.10499572753906,210.27749252319336,195.9324951171875,179.62999725341797,162.23749923706055,153.68749618530273,146.64999771118164,96.58249855041504,92.46749877929688,Quinn_Business,1,1,0,1,1,1,1,1,2,0.0,0.0,1.0
9056,2018-01-14,3.4399999380111694,2.9649999141693115,2.9274999499320984,2.6074999570846558,2.59499990940094,2.684999942779541,2.79749995470047,2.757499933242798,5.209999918937683,5.4375,5.242499828338623,6.172499895095825,4.774999976158142,4.024999916553497,4.224999964237213,5.714999973773956,7.577499747276306,7.492499828338623,7.609999775886536,7.7224998474121085,6.472499847412109,5.642499923706055,5.952499985694885,3.942499876022339,Glenomenab10,1,6,0,1,0,1,0,0,0,1.0,0.0,0.0
9057,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Quinn_Business,3,0,0,2,1,1,1,1,0,1.0,0.0,0.0
9058,2020-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Glenomenab10,4,2,0,2,1,1,1,1,0,1.0,0.0,0.0
9059,2023-08-29,2.092499941587448,2.0949999392032623,2.057499945163727,2.0124999284744263,2.1399999856948853,1.9999999403953552,2.0599999129772186,1.9924999475479126,2.039999932050705,2.0949999690055847,2.1374999284744263,2.044999986886978,2.117499977350235,2.114999920129776,2.0924999713897705,2.0574999153614044,2.097499907016754,2.052499920129776,2.159999907016754,2.0624999403953552,2.059999942779541,2.089999943971634,2.1449999809265137,2.059999942779541,Glenomenab10,8,1,0,3,1,0,0,0,0,1.0,0.0,0.0
9060,2019-02-08,77.33999824523926,43.622498989105225,37.72499907016754,40.69249892234802,26.602499306201935,25.434999406337738,29.30999928712845,36.397499322891235,49.72040843963623,72.15347480773926,93.90644359588623,84.4213662147522,113.85691332817078,102.25109195709229,81.47333872318268,81.39698994159698,75.60421752929688,87.07548499107361,93.45499801635742,84.9574978351593,74.90999865531921,103.87249732017517,178.83499813079834,131.32499742507935,Ashfield,2,4,0,1,1,1,1,1,2,0.0,0.0,1.0
9061,2018-08-09,4.664999961853027,4.3724998235702515,3.9424999952316284,3.619999945163727,3.547499895095825,4.04749983549118,4.962499737739563,5.007499933242798,5.967499732971191,4.702499985694885,5.40749979019165,6.40749990940094,6.287499904632568,5.977499842643738,5.434999942779541,7.2099997997283936,5.982499837875366,6.409999847412109,6.904999852180481,6.739999890327454,7.882499814033508,8.53499972820282,6.199999928474426,6.022499918937683,Glenomenab9,8,3,0,3,1,0,0,0,0,1.0,0.0,0.0
9062,2022-01-09,22.549999237060547,21.804999351501465,22.04249906539917,21.594999313354492,21.95499897003174,22.054999828338623,23.684999465942383,27.5049991607666,25.702499389648438,22.55999994277954,22.719999313354492,22.28249979019165,21.875,22.244999408721924,27.859999179840088,38.03749942779541,34.68249797821045,37.74249839782715,35.064998626708984,27.959999561309814,48.922499656677246,28.109999656677246,21.352499961853027,21.25499963760376,Sutherland_Law,1,6,0,1,0,1,0,0,2,0.0,0.0,1.0
9063,2018-12-02,140.2324993610382,135.4174964427948,135.34999585151672,133.2724986076355,140.89000034332275,142.72500014305115,156.53249382972717,140.81999611854553,149.64249682426453,142.1874966621399,141.51999759674072,147.65499937534332,145.2199969291687,142.49249625205994,144.76249563694,139.24999272823334,140.96249508857727,145.7099928855896,146.65249752998352,149.41500043869019,140.96749663352966,150.74749791622162,147.6174967288971,141.0724972486496,vet_science,12,6,0,1,0,1,0,0,2,0.0,0.0,1.0
9064,2022-12-23,6.824999809265137,5.59499979019165,5.2174999713897705,4.327499806880951,3.847499966621399,3.4624999165534973,4.514999985694885,5.017499804496765,5.224999785423279,5.21999990940094,6.414999842643738,6.477499961853027,9.459999799728394,9.019999980926514,6.584999918937683,5.71999990940094,4.892499923706055,3.9599998593330388,6.2149999141693115,7.7749998569488525,8.819999694824219,9.494999885559082,7.109999895095825,7.102499842643738,Glenomenab10,12,4,0,1,1,0,0,0,0,1.0,0.0,0.0
9065,2022-10-31,32.407498836517334,32.187499046325684,32.4599986076355,32.640000343322754,29.360000133514404,22.40999937057495,23.337499141693115,29.97999858856201,35.96749973297119,36.81500053405762,31.31999921798706,27.35749864578247,27.41999912261963,33.85749912261963,32.182499408721924,27.892499446868896,26.23249912261963,28.644999027252197,29.299999713897705,26.599998950958252,26.41249942779541,26.929999351501465,22.892499923706055,21.397499561309814,Sutherland_Law,10,0,0,4,1,1,1,1,2,0.0,0.0,1.0
9066,2018-08-08,22.78999948501587,22.38249921798706,22.072499752044678,22.19749927520752,21.25499963760376,25.342499256134033,31.367499828338623,46.11499881744385,49.064998626708984,50.744998931884766,51.79499816894531,46.29249858856201,43.93249988555908,48.03749942779541,49.78999900817871,44.81249809265137,34.1949987411499,32.79999876022339,26.182499885559082,24.572499752044678,28.032499313354492,22.85249948501587,21.862499713897705,21.947499752044678,Sutherland_Law,8,2,0,3,1,0,0,0,2,0.0,0.0,1.0
9067,2018-01-24,75.8499984741211,74.94750022888184,75.28999710083008,74.56999969482422,73.75749588012695,73.08999824523926,114.75749969482422,173.04749298095703,173.99999618530273,177.38999557495117,191.31249618530273,196.59749603271484,197.37749862670898,197.98749542236328,201.6924934387207,191.91749572753906,200.07249450683594,182.22499465942383,171.07500076293945,154.4599952697754,142.71999740600586,128.8899974822998,85.70499610900879,77.00749778747559,Quinn_Business,1,2,0,1,1,1,1,1,2,0.0,0.0,1.0
9068,2018-09-19,74.8499984741211,74.91499900817871,72.05499839782715,71.45499801635742,81.20499610900879,112.99499702453613,131.8074951171875,156.95750045776367,179.90999603271484,180.45249938964844,180.25999450683594,178.71749877929688,172.73999404907227,172.14999389648438,174.79750061035156,179.39249801635742,136.74249458312988,117.08749771118164,112.4124984741211,112.3649959564209,109.53249740600586,81.23749732971191,75.96249771118164,75.18249893188477,Quinn_Business,9,2,0,4,1,1,1,1,2,0.0,0.0,1.0
9069,2019-05-19,19.15999937057495,19.019999504089355,19.304999828338623,18.75749969482422,16.22249960899353,15.872499942779541,19.014999389648438,18.94749927520752,18.824999809265137,28.87249994277954,24.56999969482422,26.57249927520752,22.34499979019165,19.709999561309814,18.9399995803833,18.552499294281006,19.307499408721924,18.767499923706055,17.85249948501587,15.137499570846558,15.424999952316284,19.577499866485596,18.587499618530273,19.419999599456787,Sutherland_Law,5,6,0,2,0,0,0,0,2,0.0,0.0,1.0
9070,2020-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Glenomenab10,9,6,0,4,0,1,0,0,0,1.0,0.0,0.0
9071,2019-04-30,5.5874998569488525,4.317499935626984,3.9674999713897705,4.659999966621399,3.7924998998641968,5.04749983549118,6.027499675750732,6.53249990940094,8.044999837875366,9.149999618530273,8.092499852180481,8.337499856948853,7.132499933242798,5.682500004768372,7.279999852180481,6.912499904632568,6.574999809265137,10.214999794960022,11.589999914169312,9.40999984741211,11.622499704360962,11.5649995803833,6.929999947547913,5.682500004768372,Glenomenab10,4,1,0,2,1,1,1,1,0,1.0,0.0,0.0
9072,2017-02-02,8.029999732971191,6.044999957084656,5.404999852180481,5.0849997997283936,4.959999918937683,4.5350000858306885,6.017499923706055,6.677499890327454,10.547499895095825,8.78749966621399,9.592499732971191,8.557499885559082,8.352499842643738,7.712499737739563,9.302499651908875,7.217499852180481,6.914999961853027,10.549999713897705,13.389999866485596,13.624999761581421,18.022499322891235,15.132499694824219,13.179999828338623,10.299999952316284,Glenomenab9,2,3,0,1,1,1,1,1,0,1.0,0.0,0.0
9073,2023-01-10,3.9099997878074646,3.6549999117851257,3.679999887943268,3.544999897480011,3.4024999737739563,3.3774999380111694,3.3624998927116394,3.4349998831748962,3.734999895095825,4.20499986410141,3.962499976158142,3.84499990940094,4.457499861717224,4.909999907016754,5.3399999141693115,4.832499980926514,3.932499945163727,5.047499775886536,7.699999928474426,7.552499771118164,9.072499752044678,8.142499804496765,6.592499732971191,5.092499732971191,Glenomenab10,1,1,0,1,1,1,1,1,0,1.0,0.0,0.0
9074,2023-01-03,146.58999978005886,142.2124972641468,142.8524965196848,143.1274960488081,142.879997164011,143.44499470293522,149.23749780654907,154.4924933463335,162.54999692738056,161.02249790728092,155.57749673724174,156.38249765336514,164.8749985396862,157.84749230742455,153.37499690055847,155.19999715685844,150.97749814391136,145.81999684870243,144.82249531149864,146.68999840319157,152.7950009405613,151.51749300956726,147.53249636292458,147.36000062525272,vet_science,1,1,0,1,1,1,1,1,2,0.0,0.0,1.0
9075,2019-07-09,21.00749921798706,21.19499969482422,21.172499179840088,21.072499752044678,17.084999561309814,24.182498931884766,28.327499389648438,44.55499935150146,56.82499980926514,65.7024974822998,71.90250015258789,65.96999931335449,55.8199987411499,49.03499889373779,48.6349983215332,45.83749866485596,35.53999900817871,44.13249921798706,26.07249927520752,21.41999912261963,20.767499446868896,22.85249948501587,23.09499979019165,20.59999942779541,Sutherland_Law,7,1,0,3,1,0,0,0,2,0.0,0.0,1.0
9076,2017-07-05,19.312499523162842,19.267499446868896,18.799999713897705,19.337499618530273,16.682499647140503,22.292499542236328,24.7524995803833,41.109999656677246,46.407498359680176,47.60999870300293,49.217498779296875,46.53499889373779,43.559998512268066,43.64749813079834,45.545000076293945,43.464999198913574,35.584999561309814,30.312499046325684,27.142499446868896,24.649999141693115,22.784998893737793,21.32499885559082,19.769999504089355,19.78749990463257,Sutherland_Law,7,2,0,3,1,0,0,0,2,0.0,0.0,1.0
9077,2022-03-27,6.839999794960022,6.84499979019165,5.134999871253967,4.9349998235702515,4.547499895095825,5.552499890327454,6.299999833106995,6.654999732971191,7.15749990940094,8.230000019073486,7.942499876022339,7.3724998235702515,9.25499975681305,8.417499661445618,8.904999732971191,8.15749990940094,8.747499942779541,12.514999866485596,13.717499732971191,12.194999694824219,10.607500076293945,10.802499771118164,9.694999933242798,7.03249979019165,Glenomenab9,3,6,0,2,0,1,0,0,0,1.0,0.0,0.0
9078,2019-11-09,8.389999985694885,6.129999756813049,5.1874998807907104,4.304999947547913,4.177499949932098,4.002499997615814,3.9899999499320984,5.887499690055847,6.93999981880188,8.762499690055847,9.12749981880188,9.214999675750732,13.027499914169312,9.834999799728394,11.559999942779541,11.499999761581421,11.662499904632568,13.669999599456787,14.112499475479126,11.467499732971191,14.97749924659729,12.702499866485596,13.177499771118164,9.704999685287476,Glenomenab9,11,5,0,4,0,1,0,0,0,1.0,0.0,0.0
9079,2023-01-23,97.41749835014343,72.5049979686737,53.214999079704285,32.16749882698059,26.622499585151672,22.214999556541443,27.787499129772186,35.47499907016754,74.48874831199646,103.6312484741211,105.3885908126831,104.406170129776,103.58070063591003,84.35031068325043,80.36382675170898,86.76648283004761,80.1500768661499,103.34749913215637,132.21249675750732,131.36999559402466,123.85999631881714,121.95499753952026,144.74749755859375,125.44499731063843,Ashfield,1,0,0,1,1,1,1,1,2,0.0,0.0,1.0
9080,2017-11-25,85.29999923706055,83.21499824523926,83.05249786376953,82.95249938964844,83.61499977111816,84.03499794006348,88.67999839782715,89.73249626159668,135.01249504089355,164.58749771118164,170.00499725341797,182.83749771118164,189.20999908447266,187.01499938964844,176.69999313354492,169.86749649047852,160.59499740600586,165.49749755859375,106.24499702453613,80.25749778747559,79.34249877929688,78.70499992370607,77.17999839782715,76.1624984741211,Quinn_Business,11,5,0,4,0,1,0,0,2,0.0,0.0,1.0
9081,2017-02-21,8.192499995231628,6.607499837875366,5.659999847412109,5.042500019073486,4.974999904632568,4.7724997997283936,6.097499966621399,7.084999918937683,8.662499785423279,9.007499694824219,10.174999713897705,6.90749979019165,10.817499876022339,11.544999837875366,8.684999465942383,9.854999542236328,8.129999876022339,9.797499895095825,11.142500162124634,15.387499809265137,16.59999966621399,12.81749963760376,15.184999942779541,9.944999694824219,Glenomenab9,2,1,0,1,1,1,1,1,0,1.0,0.0,0.0
9082,2019-04-21,19.490000247955322,19.50749969482422,19.44749927520752,18.979999542236328,19.399999141693115,16.292500019073486,15.357499599456787,16.979999780654907,16.31999945640564,17.027499675750732,16.622499465942383,17.077499389648438,16.824999809265137,16.739999294281006,16.94499969482422,17.169999599456787,17.22749948501587,17.239999294281006,15.374999523162842,15.702499628067017,20.25749969482422,19.897499561309814,19.617499828338623,19.355000019073486,Sutherland_Law,4,6,0,2,0,1,0,0,2,0.0,0.0,1.0
9083,2020-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Glenomenab9,11,6,0,4,0,1,0,0,0,1.0,0.0,0.0
9084,2021-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Glenomenab10,3,0,0,2,1,1,1,1,0,1.0,0.0,0.0
9085,2019-02-05,21.149999618530273,21.367499828338623,21.244999885559082,21.31749963760376,21.369999408721924,20.952499389648438,30.462499141693115,45.44999885559082,62.217498779296875,77.17249870300293,87.41999816894531,92.77749824523926,91.54749870300294,87.93999862670898,88.87749671936035,74.07499694824219,67.25749969482422,63.33250045776367,49.20499897003174,41.31999969482422,36.82749938964844,32.149999141693115,24.5674991607666,20.239999294281006,Sutherland_Law,2,1,0,1,1,1,1,1,2,0.0,0.0,1.0
9086,2021-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sutherland_Law,1,0,0,1,1,1,1,1,0,1.0,0.0,0.0
9087,2021-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vet_science,3,0,0,2,1,1,1,1,0,1.0,0.0,0.0
9088,2018-04-17,5.034999847412109,4.472499847412109,4.632499814033508,4.570000052452087,4.184999883174896,5.572499871253967,6.667499780654907,8.442499995231628,7.809999823570252,8.432499766349792,6.942499876022339,8.729999780654907,7.827499866485596,7.459999918937683,6.877499818801881,6.124999761581422,6.992499947547913,10.697499752044678,11.577499866485596,11.644999742507935,10.774999856948853,12.09749960899353,8.837499856948853,5.962499976158142,Glenomenab10,4,1,0,2,1,1,1,1,0,1.0,0.0,0.0
9089,2017-05-20,25.999999403953552,29.00249934196472,30.2974990606308,31.512499570846558,25.314843237400055,22.285663843154907,25.079862773418427,32.04009708762169,40.73246043920517,48.18062376976014,54.68558511137962,53.701346561312675,86.07077956199646,77.67613214254379,49.18511641025543,66.80675655603409,51.19365209341049,58.38417863845825,65.53851437568665,49.74927628040314,55.773006558418274,159.6249976158142,89.15249705314636,37.839999079704285,Ashfield,5,5,0,2,0,0,0,0,2,0.0,0.0,1.0
9090,2022-10-12,71.96999931335449,73.36999893188477,64.92749977111816,65.15999794006348,64.92499923706055,65.17749786376953,67.68999862670898,82.40999984741211,96.18999671936035,105.18999862670898,113.7599983215332,117.67999839782715,121.05999755859375,120.93999481201172,118.68999671936035,122.25249481201172,128.43499755859375,122.39999771118164,93.88249778747559,82.13249969482422,76.88749885559083,69.89249992370605,75.29999732971191,75.69499778747559,Quinn_Business,10,2,0,4,1,1,1,1,2,0.0,0.0,1.0
9091,2020-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Glenomenab10,11,4,0,4,1,1,1,1,0,1.0,0.0,0.0
9092,2018-10-18,143.57999658584595,142.78499805927277,140.24499833583832,146.1924957036972,142.354994058609,167.91999661922455,199.3599969148636,288.7574853897095,313.5299918651581,321.6474952697754,333.04249358177185,339.047486782074,335.1649947166443,331.94999408721924,313.40749168395996,304.38999128341675,263.62749695777893,198.84499502182007,177.1674928665161,172.46749782562256,161.5674958229065,157.22999477386475,141.09249567985535,145.49250149726868,vet_science,10,3,0,4,1,1,1,1,1,0.0,1.0,0.0
9093,2020-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Quinn_Business,8,2,0,3,1,0,0,0,0,1.0,0.0,0.0
9094,2022-08-19,48.642499923706055,48.0024995803833,47.97249984741211,51.94749927520752,49.14249801635742,55.4474983215332,76.72999954223633,110.75999641418457,107.9799976348877,115.44749641418457,121.88749694824219,121.27249717712402,118.61749649047852,123.26249504089355,110.5724983215332,104.51249694824219,89.41999816894531,70.68999862670898,77.99249839782715,78.66499900817871,88.71499824523926,73.53249835968018,54.35999774932861,49.95749855041504,Quinn_Business,8,4,0,3,1,0,0,0,2,0.0,0.0,1.0
9095,2018-11-26,144.0674967765808,135.60749506950378,139.0149965286255,133.15749406814575,139.08749842643738,143.28249263763428,162.48499655723572,249.01249718666077,295.4049987792969,326.60249376296997,333.3824882507324,351.0574927330017,335.26499366760254,307.76248836517334,312.627498626709,318.51249170303345,288.7000021934509,256.737491607666,205.60250043869019,171.28249955177307,159.17499208450317,151.7299964427948,141.70999836921692,140.20749747753143,vet_science,11,0,0,4,1,1,1,1,1,0.0,1.0,0.0
9096,2023-09-03,2.424999952316284,2.4299999475479126,2.524999976158142,2.46999990940094,2.4524999260902405,2.5499998927116394,2.4499999284744263,2.475000023841858,2.5174999833106995,2.7975000143051147,2.9999999403953552,2.6774999499320984,2.587499976158142,2.4999999403953552,2.6674999594688416,2.5199999809265137,2.6024999022483826,2.7674999237060547,2.8424999117851257,2.675000011920929,3.1624999046325684,2.8299999237060547,2.6774999499320984,2.5475000143051147,Glenomenab9,9,6,0,4,0,1,0,0,0,1.0,0.0,0.0
9097,2023-07-04,37.102498948574066,28.777499198913574,23.927499413490295,22.337499380111694,22.65265542268753,25.017968356609344,46.019218400120735,93.42038893699646,95.01085770130157,60.809218222275376,52.573202836792916,64.86218734737486,57.97453094413504,54.22640596702695,53.558281069621444,51.13085899502039,44.76296845078468,43.19546778127551,56.222654700279236,63.983280181884766,71.62171614170074,89.22499799728392,79.59249711036682,64.3874979019165,Ashfield,7,1,0,3,1,0,0,0,2,0.0,0.0,1.0
9098,2019-12-28,58.4449987411499,57.65749931335449,57.61249923706055,57.45999813079834,57.48499774932861,58.97999858856201,64.83249950408936,66.19499969482422,69.21749877929688,54.51499843597412,55.34249782562256,56.08749961853027,55.77499961853027,53.397499084472656,51.687499046325684,51.967498779296875,56.19999885559082,63.54999923706055,60.78499984741211,59.55249786376953,59.037498474121094,59.09499931335449,56.92249870300293,58.46499824523926,Quinn_Business,12,5,0,1,0,0,0,0,2,0.0,0.0,1.0
9099,2020-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ashfield,7,4,0,3,1,0,0,0,0,1.0,0.0,0.0
9100,2021-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vet_science,12,6,0,1,0,1,0,0,0,1.0,0.0,0.0
9101,2020-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vet_science,11,4,0,4,1,1,1,1,0,1.0,0.0,0.0
9102,2019-05-12,41.872499108314514,42.82749879360199,34.36249923706055,23.604999363422394,20.7252339720726,19.750370621681213,23.47341760993004,34.79652307368815,53.13966731727123,80.93130731582642,90.29742074757814,102.88017430715263,120.96837770938873,85.92790925502777,80.87218654155731,82.20425724983215,75.70035076886415,78.87935382127762,89.36255633831024,92.16874837875366,108.8960132598877,189.03749656677246,153.312495470047,62.82499861717224,Ashfield,5,6,0,2,0,0,0,0,2,0.0,0.0,1.0
9103,2021-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Glenomenab10,12,6,0,1,0,1,0,0,0,1.0,0.0,0.0
9104,2020-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Glenomenab10,8,5,0,3,0,0,0,0,0,1.0,0.0,0.0
